"year","quarter","state.fips","teen.emp.rate","min.wage"
1995,3,8,0.5878,4.25
1995,4,8,0.4758,4.25
1996,1,8,0.4296,4.25
1996,2,8,0.5384,4.25
1996,3,8,0.5132,4.25
1996,4,8,0.4392,4.75
1997,1,8,0.4691,4.75
1997,2,8,0.5067,4.75
1997,3,8,0.609,4.98
1997,4,8,0.5378,5.15
1998,1,8,0.5659,5.15
1998,2,8,0.5164,5.15
1998,3,8,0.5337,5.15
1998,4,8,0.5578,5.15
1999,1,8,0.5649,5.15
1999,2,8,0.4937,5.15
1999,3,8,0.534,5.15
1999,4,8,0.4857,5.15
2000,1,8,0.4551,5.15
2000,2,8,0.4908,5.15
2000,3,8,0.4421,5.15
2000,4,8,0.5404,5.15
2001,1,8,0.4358,5.15
2001,2,8,0.504,5.15
2001,3,8,0.5374,5.15
2001,4,8,0.4576,5.15
2002,1,8,0.4714,5.15
2002,2,8,0.4512,5.15
2002,3,8,0.5277,5.15
2002,4,8,0.4463,5.15
2003,1,8,0.347,5.15
2003,2,8,0.451,5.15
2003,3,8,0.4829,5.15
2003,4,8,0.4056,5.15
2004,1,8,0.3496,5.15
2004,2,8,0.4655,5.15
2004,3,8,0.4696,5.15
2004,4,8,0.4193,5.15
2005,1,8,0.4188,5.15
2005,2,8,0.4514,5.15
2005,3,8,0.4359,5.15
2005,4,8,0.4076,5.15
2006,1,8,0.324,5.15
2006,2,8,0.4416,5.15
2006,3,8,0.4781,5.15
2006,4,8,0.3876,5.15
2007,1,8,0.3178,6.85
2007,2,8,0.4153,6.85
2007,3,8,0.4478,6.85
2007,4,8,0.4515,6.85
2008,1,8,0.3614,7.02
2008,2,8,0.4145,7.02
2008,3,8,0.3726,7.02
2008,4,8,0.2891,7.02
2009,1,8,0.3373,7.28
2009,2,8,0.3399,7.28
2009,3,8,0.3577,7.28
2009,4,8,0.2871,7.28
2010,1,8,0.2816,7.25
2010,2,8,0.3185,7.25
2010,3,8,0.2894,7.25
2010,4,8,0.2323,7.25
2011,1,8,0.2813,7.36
2011,2,8,0.3215,7.36
2011,3,8,0.3275,7.36
2011,4,8,0.2471,7.36
2012,1,8,0.224,7.64
2012,2,8,0.3504,7.64
2012,3,8,0.332,7.64
2012,4,8,0.2624,7.64
2013,1,8,0.2421,7.78
2013,2,8,0.3422,7.78
2013,3,8,0.3689,7.78
2013,4,8,0.2989,7.78
2014,1,8,0.3164,8
2014,2,8,0.3218,8
2014,3,8,0.3602,8
2014,4,8,0.3386,8
2015,1,8,0.283,8.23
2015,2,8,0.279,8.23
2015,3,8,0.3632,8.23
2015,4,8,0.3139,8.23
2016,1,8,0.3524,8.31
2016,2,8,0.3745,8.31
2016,3,8,0.3549,8.31
2016,4,8,0.3089,8.31
2017,1,8,0.2443,9.3
2017,2,8,0.3593,9.3
2017,3,8,0.3808,9.3
2017,4,8,0.3811,9.3
2018,1,8,0.3285,10.2
2018,2,8,0.4083,10.2
2018,3,8,0.3445,10.2
2018,4,8,0.3703,10.2
2019,1,8,0.3086,11.1
2019,2,8,0.3465,11.1
2019,3,8,0.4501,11.1
2019,4,8,0.4403,11.1
1979,1,9,0.5258,2.91
1979,2,9,0.5285,2.91
1979,3,9,0.6249,2.91
1979,4,9,0.527,2.91
1980,1,9,0.5394,3.12
1980,2,9,0.5257,3.12
1980,3,9,0.5872,3.12
1980,4,9,0.491,3.12
1981,1,9,0.4662,3.37
1981,2,9,0.4811,3.37
1981,3,9,0.5822,3.37
1981,4,9,0.4857,3.37
1982,1,9,0.5066,3.37
1982,2,9,0.4914,3.37
1982,3,9,0.5149,3.37
1982,4,9,0.4423,3.37
1983,1,9,0.4253,3.37
1983,2,9,0.4625,3.37
1983,3,9,0.6622,3.37
1983,4,9,0.5325,3.37
1984,1,9,0.4058,3.37
1984,2,9,0.4732,3.37
1984,3,9,0.6077,3.37
1984,4,9,0.5191,3.37
1985,1,9,0.4901,3.37
1985,2,9,0.4744,3.37
1985,3,9,0.6248,3.37
1985,4,9,0.5543,3.37
1986,1,9,0.52,3.37
1986,2,9,0.6466,3.37
1986,3,9,0.6204,3.37
1986,4,9,0.5672,3.37
1987,1,9,0.5235,3.37
1987,2,9,0.5773,3.37
1987,3,9,0.6009,3.37
1987,4,9,0.4528,3.75
1988,1,9,0.5258,3.75
1988,2,9,0.5358,3.75
1988,3,9,0.639,3.75
1988,4,9,0.5558,4.25
1989,1,9,0.4217,4.25
1989,2,9,0.4339,4.25
1989,3,9,0.5804,4.25
1989,4,9,0.4615,4.25
1990,1,9,0.4667,4.25
1990,2,9,0.5162,4.25
1990,3,9,0.5398,4.25
1990,4,9,0.4805,4.25
1991,1,9,0.5629,4.25
1991,2,9,0.5032,4.27
1991,3,9,0.5369,4.27
1991,4,9,0.4602,4.27
1992,1,9,0.4805,4.27
1992,2,9,0.4438,4.27
1992,3,9,0.6453,4.27
1992,4,9,0.4641,4.27
1993,1,9,0.361,4.27
1993,2,9,0.5133,4.27
1993,3,9,0.5429,4.27
1993,4,9,0.5421,4.27
1994,1,9,0.4643,4.27
1994,2,9,0.4615,4.27
1994,3,9,0.5702,4.27
1994,4,9,0.4664,4.27
1995,1,9,0.4629,4.27
1995,2,9,0.4192,4.27
1995,3,9,0.5889,4.27
1995,4,9,0.549,4.27
1996,1,9,0.4313,4.27
1996,2,9,0.4041,4.27
1996,3,9,0.4346,4.27
1996,4,9,0.4079,4.77
1997,1,9,0.4981,4.77
1997,2,9,0.5588,4.77
1997,3,9,0.5553,4.9
1997,4,9,0.389,5.18
1998,1,9,0.4033,5.18
1998,2,9,0.5098,5.18
1998,3,9,0.5548,5.18
1998,4,9,0.4262,5.18
1999,1,9,0.3864,5.65
1999,2,9,0.4523,5.65
1999,3,9,0.5386,5.65
1999,4,9,0.4787,5.65
2000,1,9,0.4178,6.15
2000,2,9,0.4676,6.15
2000,3,9,0.5563,6.15
2000,4,9,0.4846,6.15
2001,1,9,0.3659,6.4
2001,2,9,0.4352,6.4
2001,3,9,0.4893,6.4
2001,4,9,0.4703,6.4
2002,1,9,0.4185,6.7
2002,2,9,0.3498,6.7
2002,3,9,0.4485,6.7
2002,4,9,0.4156,6.7
2003,1,9,0.3716,6.9
2003,2,9,0.3682,6.9
2003,3,9,0.4783,6.9
2003,4,9,0.3915,6.9
2004,1,9,0.3617,7.1
2004,2,9,0.3687,7.1
2004,3,9,0.42,7.1
2004,4,9,0.3343,7.1
2005,1,9,0.3423,7.1
2005,2,9,0.4023,7.1
2005,3,9,0.4757,7.1
2005,4,9,0.3472,7.1
2006,1,9,0.3643,7.4
2006,2,9,0.3958,7.4
2006,3,9,0.4969,7.4
2006,4,9,0.4062,7.4
2007,1,9,0.3338,7.65
2007,2,9,0.418,7.65
2007,3,9,0.4406,7.65
2007,4,9,0.416,7.65
2008,1,9,0.3818,7.65
2008,2,9,0.4086,7.65
2008,3,9,0.3866,7.65
2008,4,9,0.3407,7.65
2009,1,9,0.3157,8
2009,2,9,0.3381,8
2009,3,9,0.4107,8
2009,4,9,0.2807,8
2010,1,9,0.2632,8.25
2010,2,9,0.335,8.25
2010,3,9,0.3947,8.25
2010,4,9,0.294,8.25
2011,1,9,0.2278,8.25
2011,2,9,0.2807,8.25
2011,3,9,0.3497,8.25
2011,4,9,0.2858,8.25
2012,1,9,0.2394,8.25
2012,2,9,0.2607,8.25
2012,3,9,0.2999,8.25
2012,4,9,0.2071,8.25
2013,1,9,0.2223,8.25
2013,2,9,0.2531,8.25
2013,3,9,0.306,8.25
2013,4,9,0.2568,8.25
2014,1,9,0.2704,8.7
2014,2,9,0.3051,8.7
2014,3,9,0.324,8.7
2014,4,9,0.238,8.7
2015,1,9,0.2669,9.15
2015,2,9,0.2253,9.15
2015,3,9,0.2412,9.15
2015,4,9,0.1708,9.15
2016,1,9,0.2381,9.6
2016,2,9,0.2676,9.6
2016,3,9,0.3419,9.6
2016,4,9,0.2991,9.6
2017,1,9,0.3199,10.1
2017,2,9,0.2828,10.1
2017,3,9,0.33,10.1
2017,4,9,0.2971,10.1
2018,1,9,0.2733,10.1
2018,2,9,0.2801,10.1
2018,3,9,0.3812,10.1
2018,4,9,0.2824,10.1
2019,1,9,0.2844,10.1
2019,2,9,0.2977,10.1
2019,3,9,0.3952,10.1
2019,4,9,0.3334,10.1
1979,1,10,0.4328,2.9
1979,2,10,0.484,2.9
1979,3,10,0.5376,2.9
1979,4,10,0.5116,2.9
1980,1,10,0.4497,3.1
1980,2,10,0.4455,3.1
1980,3,10,0.5172,3.1
1980,4,10,0.4602,3.1
1981,1,10,0.4417,3.35
1981,2,10,0.4764,3.35
1981,3,10,0.5603,3.35
1981,4,10,0.3761,3.35
1982,1,10,0.3763,3.35
1982,2,10,0.3847,3.35
1982,3,10,0.5344,3.35
1982,4,10,0.3962,3.35
1983,1,10,0.3354,3.35
1983,2,10,0.4449,3.35
1983,3,10,0.4798,3.35
1983,4,10,0.3918,3.35
1984,1,10,0.3721,3.35
1984,2,10,0.5572,3.35
1984,3,10,0.6097,3.35
1984,4,10,0.5164,3.35
1985,1,10,0.4779,3.35
1985,2,10,0.5108,3.35
1985,3,10,0.602,3.35
1985,4,10,0.4974,3.35
1986,1,10,0.4649,3.35
1986,2,10,0.5382,3.35
1986,3,10,0.6209,3.35
1986,4,10,0.5509,3.35
1987,1,10,0.5341,3.35
1987,2,10,0.5081,3.35
1987,3,10,0.6266,3.35
1987,4,10,0.5348,3.35
1988,1,10,0.4919,3.35
1988,2,10,0.559,3.35
1988,3,10,0.6961,3.35
1988,4,10,0.5405,3.35
1989,1,10,0.5234,3.35
1989,2,10,0.6077,3.35
1989,3,10,0.6446,3.35
1989,4,10,0.5344,3.35
1990,1,10,0.5314,3.35
1990,2,10,0.5224,3.8
1990,3,10,0.6044,3.8
1990,4,10,0.5043,3.8
1991,1,10,0.4859,3.8
1991,2,10,0.4292,4.25
1991,3,10,0.4452,4.25
1991,4,10,0.3703,4.25
1992,1,10,0.4704,4.25
1992,2,10,0.4754,4.25
1992,3,10,0.5562,4.25
1992,4,10,0.4747,4.25
1993,1,10,0.4145,4.25
1993,2,10,0.4042,4.25
1993,3,10,0.476,4.25
1993,4,10,0.4116,4.25
1994,1,10,0.4461,4.25
1994,2,10,0.5637,4.25
1994,3,10,0.7046,4.25
1994,4,10,0.5554,4.25
1995,1,10,0.4472,4.25
1995,2,10,0.5133,4.25
1995,3,10,0.5099,4.25
1995,4,10,0.4333,4.25
1996,1,10,0.4172,4.25
1996,2,10,0.4446,4.59
1996,3,10,0.5146,4.65
1996,4,10,0.4185,4.75
1997,1,10,0.3881,5
1997,2,10,0.4199,5
1997,3,10,0.4984,5.05
1997,4,10,0.4152,5.15
1998,1,10,0.4654,5.15
1998,2,10,0.5545,5.15
1998,3,10,0.6637,5.15
1998,4,10,0.4986,5.15
1999,1,10,0.5069,5.15
1999,2,10,0.5138,5.49
1999,3,10,0.5467,5.65
1999,4,10,0.4799,5.65
2000,1,10,0.456,5.65
2000,2,10,0.5357,5.65
2000,3,10,0.5111,5.65
2000,4,10,0.4214,6.15
2001,1,10,0.5252,6.15
2001,2,10,0.4269,6.15
2001,3,10,0.4763,6.15
2001,4,10,0.422,6.15
2002,1,10,0.4371,6.15
2002,2,10,0.4604,6.15
2002,3,10,0.4185,6.15
2002,4,10,0.3691,6.15
2003,1,10,0.41,6.15
2003,2,10,0.4165,6.15
2003,3,10,0.463,6.15
2003,4,10,0.3737,6.15
2004,1,10,0.4484,6.15
2004,2,10,0.4421,6.15
2004,3,10,0.429,6.15
2004,4,10,0.4396,6.15
2005,1,10,0.3805,6.15
2005,2,10,0.4293,6.15
2005,3,10,0.4669,6.15
2005,4,10,0.3971,6.15
2006,1,10,0.4178,6.15
2006,2,10,0.4991,6.15
2006,3,10,0.4401,6.15
2006,4,10,0.424,6.15
2007,1,10,0.3645,6.65
2007,2,10,0.3954,6.65
2007,3,10,0.4575,6.65
2007,4,10,0.4001,6.65
2008,1,10,0.34,7.15
2008,2,10,0.3797,7.15
2008,3,10,0.3764,7.15
2008,4,10,0.3304,7.15
2009,1,10,0.2319,7.15
2009,2,10,0.3888,7.15
2009,3,10,0.3117,7.22
2009,4,10,0.2607,7.25
2010,1,10,0.233,7.25
2010,2,10,0.2223,7.25
2010,3,10,0.3297,7.25
2010,4,10,0.2731,7.25
2011,1,10,0.2968,7.25
2011,2,10,0.3038,7.25
2011,3,10,0.3365,7.25
2011,4,10,0.2706,7.25
2012,1,10,0.2102,7.25
2012,2,10,0.3091,7.25
2012,3,10,0.2826,7.25
2012,4,10,0.2596,7.25
2013,1,10,0.2045,7.25
2013,2,10,0.2785,7.25
2013,3,10,0.337,7.25
2013,4,10,0.3406,7.25
2014,1,10,0.2716,7.25
2014,2,10,0.2988,7.41
2014,3,10,0.3425,7.75
2014,4,10,0.2713,7.75
2015,1,10,0.2805,7.75
2015,2,10,0.3653,7.91
2015,3,10,0.3007,8.25
2015,4,10,0.31,8.25
2016,1,10,0.1754,8.25
2016,2,10,0.2865,8.25
2016,3,10,0.3215,8.25
2016,4,10,0.2618,8.25
2017,1,10,0.3032,8.25
2017,2,10,0.3947,8.25
2017,3,10,0.49,8.25
2017,4,10,0.3209,8.25
2018,1,10,0.3575,8.25
2018,2,10,0.395,8.25
2018,3,10,0.3879,8.25
2018,4,10,0.3536,8.25
2019,1,10,0.3663,8.75
2019,2,10,0.3592,8.75
2019,3,10,0.3823,8.75
2019,4,10,0.3816,9.25
1979,1,11,0.2622,2.9
1979,2,11,0.1771,2.9
1979,3,11,0.5327,2.9
1979,4,11,0.2227,2.9
1980,1,11,0.2445,3.21
1980,2,11,0.2487,3.75
1980,3,11,0.4088,3.75
1980,4,11,0.2307,3.75
1981,1,11,0.1675,3.75
1981,2,11,0.1921,3.75
1981,3,11,0.3318,3.75
1981,4,11,0.1594,3.85
1982,1,11,0.1714,3.9
1982,2,11,0.2534,3.9
1982,3,11,0.324,3.9
1982,4,11,0.2585,3.9
1983,1,11,0.1762,3.9
1983,2,11,0.2268,3.9
1983,3,11,0.4021,3.9
1983,4,11,0.1735,3.9
1984,1,11,0.1195,3.9
1984,2,11,0.2754,3.9
1984,3,11,0.5326,3.9
1984,4,11,0.302,3.9
1985,1,11,0.2475,3.9
1985,2,11,0.3163,3.9
1985,3,11,0.4157,3.9
1985,4,11,0.2616,3.9
1986,1,11,0.3069,3.9
1986,2,11,0.2298,3.9
1986,3,11,0.4249,3.9
1986,4,11,0.265,3.9
1987,1,11,0.274,3.9
1987,2,11,0.3227,3.9
1987,3,11,0.5096,3.9
1987,4,11,0.3391,4.04
1988,1,11,0.3532,4.85
1988,2,11,0.3367,4.85
1988,3,11,0.4707,4.85
1988,4,11,0.2648,4.85
1989,1,11,0.3479,4.85
1989,2,11,0.2754,4.85
1989,3,11,0.4646,4.85
1989,4,11,0.2781,4.85
1990,1,11,0.27,4.85
1990,2,11,0.3365,4.85
1990,3,11,0.4999,4.85
1990,4,11,0.2534,4.85
1991,1,11,0.1632,4.85
1991,2,11,0.2189,4.85
1991,3,11,0.3242,4.85
1991,4,11,0.1384,4.85
1992,1,11,0.1754,4.85
1992,2,11,0.2416,4.85
1992,3,11,0.2273,4.85
1992,4,11,0.1309,4.85
1993,1,11,0.108,4.85
1993,2,11,0.2341,4.85
1993,3,11,0.274,4.85
1993,4,11,0.162,5.25
1994,1,11,0.1598,5.25
1994,2,11,0.2184,5.25
1994,3,11,0.308,5.25
1994,4,11,0.1754,5.25
1995,1,11,0.1254,5.25
1995,2,11,0.2335,5.25
1995,3,11,0.3013,5.25
1995,4,11,0.1451,5.25
1996,1,11,0.1935,5.25
1996,2,11,0.1328,5.25
1996,3,11,0.3409,5.25
1996,4,11,0.2121,5.75
1997,1,11,0.1728,5.75
1997,2,11,0.1349,5.75
1997,3,11,0.1964,5.88
1997,4,11,0.2317,6.15
1998,1,11,0.1201,6.15
1998,2,11,0.3465,6.15
1998,3,11,0.3068,6.15
1998,4,11,0.1916,6.15
1999,1,11,0.187,6.15
1999,2,11,0.19,6.15
1999,3,11,0.2839,6.15
1999,4,11,0.2707,6.15
2000,1,11,0.1921,6.15
2000,2,11,0.2011,6.15
2000,3,11,0.2956,6.15
2000,4,11,0.2471,6.15
2001,1,11,0.2429,6.15
2001,2,11,0.2158,6.15
2001,3,11,0.3265,6.15
2001,4,11,0.2544,6.15
2002,1,11,0.1868,6.15
2002,2,11,0.2789,6.15
2002,3,11,0.3158,6.15
2002,4,11,0.1344,6.15
2003,1,11,0.0983,6.15
2003,2,11,0.1431,6.15
2003,3,11,0.2454,6.15
2003,4,11,0.1839,6.15
2004,1,11,0.2582,6.15
2004,2,11,0.1444,6.15
2004,3,11,0.2362,6.15
2004,4,11,0.1685,6.15
2005,1,11,0.1484,6.6
2005,2,11,0.0916,6.6
2005,3,11,0.288,6.6
2005,4,11,0.1605,6.6
2006,1,11,0.1344,7
2006,2,11,0.1922,7
2006,3,11,0.2977,7
2006,4,11,0.1645,7
2007,1,11,0.188,7
2007,2,11,0.2044,7
2007,3,11,0.2101,7
2007,4,11,0.1281,7
2008,1,11,0.1817,7
2008,2,11,0.1971,7
2008,3,11,0.2223,7.41
2008,4,11,0.1177,7.55
2009,1,11,0.1045,7.55
2009,2,11,0.122,7.55
2009,3,11,0.1761,8.07
2009,4,11,0.144,8.25
2010,1,11,0.0916,8.25
2010,2,11,0.1256,8.25
2010,3,11,0.15,8.25
2010,4,11,0.1013,8.25
2011,1,11,0.1009,8.25
2011,2,11,0.1198,8.25
2011,3,11,0.2128,8.25
2011,4,11,0.0705,8.25
2012,1,11,0.0769,8.25
2012,2,11,0.0868,8.25
2012,3,11,0.1954,8.25
2012,4,11,0.1872,8.25
2013,1,11,0.1645,8.25
2013,2,11,0.1449,8.25
2013,3,11,0.1836,8.25
2013,4,11,0.1184,8.25
2014,1,11,0.1117,8.25
2014,2,11,0.1038,8.25
2014,3,11,0.169,9.5
2014,4,11,0.151,9.5
2015,1,11,0.0975,9.5
2015,2,11,0.1043,9.5
2015,3,11,0.2032,10.5
2015,4,11,0.1735,10.5
2016,1,11,0.1406,10.5
2016,2,11,0.1262,10.5
2016,3,11,0.2098,11.5
2016,4,11,0.1343,11.5
2017,1,11,0.148,11.5
2017,2,11,0.1551,11.5
2017,3,11,0.2472,12.5
2017,4,11,0.1303,12.5
2018,1,11,0.2156,12.5
2018,2,11,0.1687,12.5
2018,3,11,0.1475,13.25
2019,1,11,0.1873,13.25
2019,2,11,0.1151,13.25
2019,3,11,0.2547,14
2019,4,11,0.0745,14
1979,1,12,0.4564,2.9
1979,2,12,0.4856,2.9
1979,3,12,0.5222,2.9
1979,4,12,0.4225,2.9
1980,1,12,0.4333,3.1
1980,2,12,0.467,3.1
1980,3,12,0.4832,3.1
1980,4,12,0.4729,3.1
1981,1,12,0.451,3.35
1981,2,12,0.4661,3.35
1981,3,12,0.4937,3.35
1981,4,12,0.4041,3.35
1982,1,12,0.3936,3.35
1982,2,12,0.4606,3.35
1982,3,12,0.4711,3.35
1982,4,12,0.4511,3.35
1983,1,12,0.4145,3.35
1983,2,12,0.4627,3.35
1983,3,12,0.4973,3.35
1983,4,12,0.4392,3.35
1984,1,12,0.4604,3.35
1984,2,12,0.4644,3.35
1984,3,12,0.4992,3.35
1984,4,12,0.4577,3.35
1985,1,12,0.4469,3.35
1985,2,12,0.4919,3.35
1985,3,12,0.5,3.35
1985,4,12,0.4492,3.35
1986,1,12,0.4432,3.35
1986,2,12,0.4601,3.35
1986,3,12,0.5271,3.35
1986,4,12,0.4731,3.35
1987,1,12,0.4455,3.35
1987,2,12,0.4754,3.35
1987,3,12,0.5125,3.35
1987,4,12,0.477,3.35
1988,1,12,0.4646,3.35
1988,2,12,0.4849,3.35
1988,3,12,0.5399,3.35
1988,4,12,0.461,3.35
1989,1,12,0.4422,3.35
1989,2,12,0.4683,3.35
1989,3,12,0.5213,3.35
1989,4,12,0.4747,3.35
1990,1,12,0.4733,3.35
1990,2,12,0.4398,3.8
1990,3,12,0.4831,3.8
1990,4,12,0.4278,3.8
1991,1,12,0.3804,3.8
1991,2,12,0.4074,4.25
1991,3,12,0.438,4.25
1991,4,12,0.3768,4.25
1992,1,12,0.3841,4.25
1992,2,12,0.3618,4.25
1992,3,12,0.4138,4.25
1992,4,12,0.3818,4.25
1993,1,12,0.3719,4.25
1993,2,12,0.3984,4.25
1993,3,12,0.4291,4.25
1993,4,12,0.4082,4.25
1994,1,12,0.3901,4.25
1994,2,12,0.4284,4.25
1994,3,12,0.4518,4.25
1994,4,12,0.4184,4.25
1995,1,12,0.4246,4.25
1995,2,12,0.4168,4.25
1995,3,12,0.4698,4.25
1995,4,12,0.3689,4.25
1996,1,12,0.3962,4.25
1996,2,12,0.4335,4.25
1996,3,12,0.4366,4.25
1996,4,12,0.4344,4.75
1997,1,12,0.4022,4.75
1997,2,12,0.4544,4.75
1997,3,12,0.455,4.88
1997,4,12,0.4522,5.15
1998,1,12,0.4316,5.15
1998,2,12,0.4533,5.15
1998,3,12,0.4958,5.15
1998,4,12,0.4811,5.15
1999,1,12,0.4404,5.15
1999,2,12,0.4705,5.15
1999,3,12,0.4519,5.15
1999,4,12,0.4681,5.15
2000,1,12,0.4315,5.15
2000,2,12,0.4227,5.15
2000,3,12,0.4496,5.15
2000,4,12,0.4404,5.15
2001,1,12,0.4551,5.15
2001,2,12,0.4107,5.15
2001,3,12,0.4211,5.15
2001,4,12,0.4214,5.15
2002,1,12,0.4059,5.15
2002,2,12,0.3893,5.15
2002,3,12,0.4055,5.15
2002,4,12,0.3771,5.15
2003,1,12,0.356,5.15
2003,2,12,0.3013,5.15
2003,3,12,0.3609,5.15
2003,4,12,0.3909,5.15
2004,1,12,0.3288,5.15
2004,2,12,0.3233,5.15
2004,3,12,0.3666,5.15
2004,4,12,0.3685,5.15
2005,1,12,0.3278,5.15
2005,2,12,0.3245,5.81
2005,3,12,0.3715,6.15
2005,4,12,0.3667,6.15
2006,1,12,0.3751,6.4
2006,2,12,0.3643,6.4
2006,3,12,0.3408,6.4
2006,4,12,0.3687,6.4
2007,1,12,0.332,6.67
2007,2,12,0.3561,6.67
2007,3,12,0.3526,6.67
2007,4,12,0.3156,6.67
2008,1,12,0.2784,6.79
2008,2,12,0.3085,6.79
2008,3,12,0.3169,6.79
2008,4,12,0.2804,6.79
2009,1,12,0.2548,7.21
2009,2,12,0.2676,7.21
2009,3,12,0.2697,7.24
2009,4,12,0.2338,7.25
2010,1,12,0.1982,7.25
2010,2,12,0.2149,7.25
2010,3,12,0.2602,7.25
2010,4,12,0.1688,7.25
2011,1,12,0.1742,7.25
2011,2,12,0.1743,7.27
2011,3,12,0.2062,7.31
2011,4,12,0.1817,7.31
2012,1,12,0.2099,7.67
2012,2,12,0.1913,7.67
2012,3,12,0.2263,7.67
2012,4,12,0.2199,7.67
2013,1,12,0.2181,7.79
2013,2,12,0.2565,7.79
2013,3,12,0.2908,7.79
2013,4,12,0.2566,7.79
2014,1,12,0.2218,7.93
2014,2,12,0.2419,7.93
2014,3,12,0.2305,7.93
2014,4,12,0.2669,7.93
2015,1,12,0.2335,8.05
2015,2,12,0.2676,8.05
2015,3,12,0.2645,8.05
2015,4,12,0.2206,8.05
2016,1,12,0.2094,8.05
2016,2,12,0.2451,8.05
2016,3,12,0.2192,8.05
2016,4,12,0.226,8.05
2017,1,12,0.2597,8.1
2017,2,12,0.2789,8.1
2017,3,12,0.279,8.1
2017,4,12,0.222,8.1
2018,1,12,0.2707,8.25
2018,2,12,0.2786,8.25
2018,3,12,0.2855,8.25
2018,4,12,0.2712,8.25
2019,1,12,0.2469,8.46
2019,2,12,0.2473,8.46
2019,3,12,0.3007,8.46
2019,4,12,0.2713,8.46
1979,1,13,0.4425,2.9
1979,2,13,0.5032,2.9
1979,3,13,0.556,2.9
1979,4,13,0.4669,2.9
1980,1,13,0.4206,3.1
1980,2,13,0.4382,3.1
1980,3,13,0.4957,3.1
1980,4,13,0.4697,3.1
1981,1,13,0.3566,3.35
1981,2,13,0.4267,3.35
1981,3,13,0.5046,3.35
1981,4,13,0.4105,3.35
1982,1,13,0.4049,3.35
1982,2,13,0.4174,3.35
1982,3,13,0.4355,3.35
1982,4,13,0.3805,3.35
1983,1,13,0.404,3.35
1983,2,13,0.4164,3.35
1983,3,13,0.4568,3.35
1983,4,13,0.3956,3.35
1984,1,13,0.3489,3.35
1984,2,13,0.4475,3.35
1984,3,13,0.5285,3.35
1984,4,13,0.4447,3.35
1985,1,13,0.398,3.35
1985,2,13,0.3782,3.35
1985,3,13,0.4673,3.35
1985,4,13,0.3948,3.35
1986,1,13,0.38,3.35
1986,2,13,0.495,3.35
1986,3,13,0.4753,3.35
1986,4,13,0.3964,3.35
1987,1,13,0.4617,3.35
1987,2,13,0.4956,3.35
1987,3,13,0.4996,3.35
1987,4,13,0.4226,3.35
1988,1,13,0.3385,3.35
1988,2,13,0.4659,3.35
1988,3,13,0.5063,3.35
1988,4,13,0.3949,3.35
1989,1,13,0.3881,3.35
1989,2,13,0.4909,3.35
1989,3,13,0.5898,3.35
1989,4,13,0.4506,3.35
1990,1,13,0.4771,3.35
1990,2,13,0.5139,3.8
1990,3,13,0.5237,3.8
1990,4,13,0.3979,3.8
1991,1,13,0.3507,3.8
1991,2,13,0.4136,4.25
1991,3,13,0.3462,4.25
1991,4,13,0.259,4.25
1992,1,13,0.3411,4.25
1992,2,13,0.3159,4.25
1992,3,13,0.3796,4.25
1992,4,13,0.359,4.25
1993,1,13,0.3603,4.25
1993,2,13,0.3598,4.25
1993,3,13,0.4946,4.25
1993,4,13,0.412,4.25
1994,1,13,0.3758,4.25
1994,2,13,0.3878,4.25
1994,3,13,0.4175,4.25
1994,4,13,0.3477,4.25
1995,1,13,0.292,4.25
1995,2,13,0.399,4.25
1995,3,13,0.4461,4.25
1995,4,13,0.3723,4.25
1996,1,13,0.3496,4.25
1996,2,13,0.4114,4.25
1996,3,13,0.4866,4.25
1996,4,13,0.4065,4.75
1997,1,13,0.4051,4.75
1997,2,13,0.4592,4.75
1997,3,13,0.5039,4.88
1997,4,13,0.4116,5.15
1998,1,13,0.3242,5.15
1998,2,13,0.4256,5.15
1998,3,13,0.4977,5.15
1998,4,13,0.4083,5.15
1999,1,13,0.3524,5.15
1999,2,13,0.4295,5.15
1999,3,13,0.4415,5.15
1999,4,13,0.3836,5.15
2000,1,13,0.3814,5.15
2000,2,13,0.5535,5.15
2000,3,13,0.472,5.15
2000,4,13,0.4289,5.15
2001,1,13,0.3805,5.15
2001,2,13,0.3682,5.15
2001,3,13,0.4311,5.15
2001,4,13,0.3799,5.15
2002,1,13,0.3118,5.15
2002,2,13,0.3714,5.15
2002,3,13,0.3682,5.15
2002,4,13,0.3567,5.15
2003,1,13,0.3269,5.15
2003,2,13,0.304,5.15
2003,3,13,0.3096,5.15
2003,4,13,0.3425,5.15
2004,1,13,0.2596,5.15
2004,2,13,0.3005,5.15
2004,3,13,0.356,5.15
2004,4,13,0.3244,5.15
2005,1,13,0.2877,5.15
2005,2,13,0.3163,5.15
2005,3,13,0.3393,5.15
2005,4,13,0.3056,5.15
2006,1,13,0.2478,5.15
2006,2,13,0.2914,5.15
2006,3,13,0.3244,5.15
2006,4,13,0.3038,5.15
2007,1,13,0.251,5.15
2007,2,13,0.2747,5.15
2007,3,13,0.256,5.68
2007,4,13,0.2978,5.85
2008,1,13,0.2499,5.85
2008,2,13,0.2821,5.85
2008,3,13,0.2725,6.38
2008,4,13,0.2326,6.55
2009,1,13,0.218,6.55
2009,2,13,0.2075,6.55
2009,3,13,0.2257,7.07
2009,4,13,0.2284,7.25
2010,1,13,0.2049,7.25
2010,2,13,0.144,7.25
2010,3,13,0.1605,7.25
2010,4,13,0.1698,7.25
